Usia Kepala Rumah Tangga,Jumlah Tanggungan Keluarga (termasuk Kepala Keluarga),Luas lahan yang dikelola,Frekuensi Panen per Tahun,Produksi Rata - Rata per Panen (Kwintal/Ha),Harga Jual Rata-Rata Hasil Panen Utama (Rp/kg),Pengeluaran Rata-Rata Benih per Tahun (Rp),Pengeluaran Rata-Rata Pupuk per Tahun (Rp),Pengeluaran Rata-Rata Biaya Perawatan per Tahun (Rp),Pendidikan Terakhir_Diploma,Pendidikan Terakhir_SD,Pendidikan Terakhir_SMA,Pendidikan Terakhir_SMP,Pendidikan Terakhir_Sarjana,Status Petani_Buruh Tani,Status Petani_Petani Pemilik,Status Petani_Petani Penggarap,Status Kepemilikan Lahan_Bagi Hasil,Status Kepemilikan Lahan_Milik Sendiri,Status Kepemilikan Lahan_Sewa,Komoditas Utama yang ditanam_Bawang,Komoditas Utama yang ditanam_Cabai,Komoditas Utama yang ditanam_Jagung,Komoditas Utama yang ditanam_Kedelai,Komoditas Utama yang ditanam_Padi,Pola Tanam_Monokultur,Pola Tanam_Rotasi,Pola Tanam_Tumpangsari,Sistem Irigasi_Irigasi Teknis,Sistem Irigasi_Sumur,Sistem Irigasi_Tadah Hujan,Pernah Gagal Panen dalam 5 Tahun Terakhir?_Tidak,Pernah Gagal Panen dalam 5 Tahun Terakhir?_Ya,Stok Pupuk Saat Ini_Ada,Stok Pupuk Saat Ini_Habis,Menerima Subsidi Benih/Pupuk Pemerintah?_Tidak,Menerima Subsidi Benih/Pupuk Pemerintah?_Ya,Pernah Mengikuti Pelatihan dari Dinas/Kementerian?_Tidak,Pernah Mengikuti Pelatihan dari Dinas/Kementerian?_Ya,Sumber Utama Pangan Pokok_Bantuan,Sumber Utama Pangan Pokok_Beli Pasar,Sumber Utama Pangan Pokok_Panen Sendiri,Pernah Kehabisan Pangan Pokok dalam 3 Bulan Terakhir?_Tidak,Pernah Kehabisan Pangan Pokok dalam 3 Bulan Terakhir?_Ya,Status Kemandirian Pangan Rumah Tangga_Mandiri,Status Kemandirian Pangan Rumah Tangga_Rentan,Status Kemandirian Pangan Rumah Tangga_Tidak Mandiri,Cadangan Pangan Keluarga dari Hasil Panen?_Tidak,Cadangan Pangan Keluarga dari Hasil Panen?_Ya,Strategi Saat Kekurangan Pangan atau Gagal Panen_Jual Aset,Strategi Saat Kekurangan Pangan atau Gagal Panen_Kurangi Konsumsi,Strategi Saat Kekurangan Pangan atau Gagal Panen_Pinjam Uang,Keikutsertaan dalam Koperasi atau Organisasi Tani_Tidak,Keikutsertaan dalam Koperasi atau Organisasi Tani_Ya,Pernah Menerima Bantuan Pangan Pemerintah?_Tidak,Pernah Menerima Bantuan Pangan Pemerintah?_Ya,Sumber Pinjaman Utama Saat Darurat_Bank,Sumber Pinjaman Utama Saat Darurat_Koperasi,Sumber Pinjaman Utama Saat Darurat_Tetangga,"Akses ke Informasi Pertanian (cuaca, harga, dll)_Mudah","Akses ke Informasi Pertanian (cuaca, harga, dll)_Sedang","Akses ke Informasi Pertanian (cuaca, harga, dll)_Sulit",Sumber Informasi Pertanian Utama_Internet,Sumber Informasi Pertanian Utama_Penyuluh,Sumber Informasi Pertanian Utama_Tetangga,Apakah mempunyai pekerjaan sampingan?_Tidak,Apakah mempunyai pekerjaan sampingan?_Ya,Pernah Terdampak Kekeringan Ekstrem dalam 5 Tahun Terakhir?_Tidak,Pernah Terdampak Kekeringan Ekstrem dalam 5 Tahun Terakhir?_Ya,Kondisi Tanah Dominan (berdasarkan persepsi petani)_Kurang Subur,Kondisi Tanah Dominan (berdasarkan persepsi petani)_Sedang,Kondisi Tanah Dominan (berdasarkan persepsi petani)_Subur,Apakah pola tanam berubah akibat iklim?_Tidak,Apakah pola tanam berubah akibat iklim?_Ya
0.9000000000000001,0.4,0.7835051546391754,0.3333333333333333,0.8040201005025125,0.2279604599556183,0.07153651986352089,0.8094197844160478,0.9264802489849504,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
0.625,0.20000000000000007,0.3876288659793815,0.6666666666666667,0.9329983249581237,0.5533588864232398,0.19202109736141737,0.0640656716226011,0.3022303212169444,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True
0.4750000000000001,0.20000000000000007,0.4226804123711341,1.0,0.5979899497487438,0.02642727456122651,0.2004518365021748,0.4903751424342312,0.453562431252883,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True
1.0,0.4,0.7525773195876289,0.0,0.7738693467336681,0.5487189832560017,0.06047264600109897,0.5932194877349863,0.577697294721742,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False
0.4750000000000001,0.8000000000000002,0.4762886597938144,0.0,0.8676716917922946,0.5479120435747428,0.17350911777544165,0.6197114511496793,0.4617608892898961,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False
0.5,0.4,0.6659793814432989,1.0,0.1658291457286432,0.7329029655033287,0.6286109760354474,0.07089407714671894,0.7698934514727724,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True
0.375,0.6,0.9567010309278351,1.0,0.9514237855946397,0.6140810974379666,0.10638402336259711,0.9667037384063759,0.1436433310861157,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False
0.32500000000000007,1.0,0.9237113402061856,0.0,0.45226130653266333,0.7349203147064757,0.9597947567326531,0.5380936232857668,0.7072019099659876,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0.7250000000000001,0.8000000000000002,0.890721649484536,1.0,0.5259631490787271,0.6760137179745814,0.17471033836621885,0.5337792120755299,0.6800933693564003,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False
0.3500000000000001,0.4,0.8536082474226805,0.6666666666666667,0.12395309882747069,0.4996973976195279,0.7068140684050063,0.2837056846727106,0.6263783638566309,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False
0.4750000000000001,1.0,0.40824742268041236,0.3333333333333333,0.44053601340033494,0.7994754892071817,0.28571092283469224,0.5728174415035269,0.6421662501710758,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True
0.15000000000000002,0.6,0.8701030927835052,0.6666666666666667,0.1892797319932999,0.26265886624974777,0.723953993116858,0.786204812790393,0.5274648851131127,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
0.15000000000000002,0.4,0.731958762886598,0.0,0.5711892797319933,0.32096025822069796,0.7782550824880735,0.485875104666057,0.07543579969687908,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True
0.050000000000000044,1.0,0.33402061855670107,0.3333333333333333,0.3283082077051926,0.5257212023401251,0.5521976081855179,0.5037932907651189,0.6284153060862425,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True
0.07500000000000007,0.20000000000000007,0.5278350515463918,0.3333333333333333,0.03015075376884424,0.18095622352229168,0.02464856226808737,0.7427653857094872,0.33073331947830764,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False
0.5,0.8000000000000002,0.3443298969072165,0.3333333333333333,0.9597989949748742,0.4603590881581602,0.3151112339683122,0.5010635357118176,0.8170492850299826,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True
0.55,0.4,0.7525773195876289,0.6666666666666667,0.13567839195979897,0.9691345571918498,0.33992323218464093,0.0850671871710352,0.7093217289044561,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
0.44999999999999996,1.0,0.0577319587628866,0.0,0.916247906197655,0.28868267097034495,0.2458863575373229,0.0607569384957338,0.8861768239212089,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False
0.42500000000000004,0.4,0.16288659793814433,0.0,0.7386934673366834,0.4867863627193868,0.24547205077141088,0.6828586329206692,0.8763826724317092,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False
0.4750000000000001,0.8000000000000002,0.010309278350515462,0.0,0.6700167504187604,0.7684083114787169,0.22321718619793507,0.6827344800929579,0.7265849220147911,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True
0.375,0.8000000000000002,0.4494845360824743,0.0,0.06030150753768848,0.9043776477708291,0.8057298087664889,0.9039093274532839,0.15656677531034413,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
0.875,0.4,0.7278350515463918,0.3333333333333333,0.5795644891122278,0.07423845067581192,0.4838934881872128,0.10696589774949897,0.5725414510267081,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True
0.55,0.8000000000000002,0.39587628865979385,0.6666666666666667,0.4639865996649916,0.8991325398426467,0.7482265854463986,0.6386823246552248,0.8725244701719881,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True
0.15000000000000002,0.6,0.6020618556701031,0.0,0.4020100502512563,0.3865241073229776,0.07755136630435,0.23567621906826716,0.5329248635195483,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False
0.07500000000000007,1.0,0.3835051546391752,1.0,0.1490787269681742,0.6213435545692959,0.7566822098961475,0.7975019165339423,0.25342531718715944,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False
0.125,0.20000000000000007,0.04948453608247423,0.0,0.18760469011725295,0.9703449667137382,0.6741201529975699,0.3515413432934169,0.9215443960644969,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False
0.44999999999999996,0.8000000000000002,0.6536082474226804,1.0,0.4673366834170854,0.775267298769417,0.2844478252593957,0.6242376052084723,0.32991443676785903,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True
0.7750000000000001,1.0,0.33814432989690724,0.6666666666666667,0.169179229480737,0.9025620334879968,0.2575360450249222,0.9131388245579919,0.6795307201403075,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True
0.9750000000000001,1.0,0.4907216494845361,0.0,0.01507537688442212,0.45329836594714534,0.022116986510144765,0.8458632599237885,0.861678266026632,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True
0.3500000000000001,0.0,0.6577319587628866,1.0,0.3768844221105527,0.7859592495460964,0.8960668432851028,0.01544155817022036,0.74441355224274,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True
0.42500000000000004,1.0,0.030927835051546393,0.3333333333333333,0.7537688442211055,0.6574541053056283,0.42006603350369676,0.27328126682491793,0.5967728772664372,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False
0.5,0.4,0.7896907216494845,1.0,0.43216080402010043,0.9675206778293323,0.11880851830852535,0.49729716481549047,0.8456245152853037,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False
0.42500000000000004,0.0,0.18762886597938147,1.0,0.102177554438861,0.14746822675005045,0.7796614387340507,0.15635019615343201,0.6318170528332683,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False
0.7750000000000001,0.20000000000000007,0.43711340206185567,0.6666666666666667,0.2512562814070351,0.406899334274763,0.8354980189276314,0.32905883317234985,0.48398908156386067,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True
0.75,0.6,0.977319587628866,0.6666666666666667,0.3768844221105527,0.6485777688117812,0.15857591465280618,0.9497313638168035,0.20966261322681862,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True
0.675,0.6,0.997938144329897,1.0,0.5443886097152428,0.5935041355658665,0.15220258524731622,0.4178413640257338,0.6963184493184849,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False
0.7250000000000001,0.8000000000000002,0.15051546391752577,1.0,0.9229480737018423,0.1412144442202945,0.197769603738446,0.5865284940784324,0.328817524242071,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False
0.15000000000000002,0.20000000000000007,0.5195876288659794,1.0,0.9614740368509211,0.3824894089166835,0.8862109157726451,0.31035876551106767,0.19540401761953763,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
0.5750000000000002,0.6,0.11340206185567012,0.6666666666666667,0.5979899497487438,0.6479725640508373,0.4886829013041919,0.592689929719053,0.8960784363420704,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
0.6500000000000001,0.8000000000000002,0.3855670103092784,0.3333333333333333,0.5561139028475712,0.8085535606213435,0.19582518675751814,0.31481942794877027,0.3316768974204307,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True
0.9000000000000001,0.4,0.030927835051546393,1.0,0.5661641541038525,0.8178333669558201,0.805747295740375,0.19198004876112354,0.2820428728564839,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True
0.375,0.8000000000000002,0.6948453608247422,0.3333333333333333,0.6180904522613064,0.3407302804115392,0.08166147774345395,0.9602200679184272,0.3701960655106168,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
0.5,0.6,0.4927835051546392,1.0,0.45226130653266333,0.15311680451886223,0.7252070020533742,0.468389243624009,0.7357588921386246,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False
0.42500000000000004,0.4,0.5505154639175257,0.0,0.045226130653266305,0.7587250353036111,0.17317350239201623,0.26575374829038745,0.46636878361322176,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True
0.07500000000000007,0.4,0.731958762886598,0.0,0.0,0.7873713939882995,0.18510970722097686,1.0,0.2377167593432718,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False
0.5750000000000002,0.6,0.7793814432989691,0.0,0.6113902847571189,0.2705265281420214,0.49328601089169444,0.3585626075790279,0.6649360556769278,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True
0.375,0.8000000000000002,0.7257731958762886,0.3333333333333333,0.5192629815745393,0.8414363526326406,0.5505000265667488,0.49757118497244535,0.6841659865876593,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True
0.75,0.8000000000000002,0.06597938144329897,1.0,0.5075376884422109,0.8273149082106112,0.5953877433800033,0.6774441231917482,0.084892615102316,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False
0.375,0.0,0.931958762886598,0.0,0.30988274706867663,0.2894896106516037,0.01580149863366198,0.23074867771211652,0.7429831053167817,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True
0.7750000000000001,0.4,0.053608247422680416,0.6666666666666667,0.7755443886097151,0.947750655638491,0.3201004021331417,0.8570008534000195,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True
0.6500000000000001,0.0,0.5752577319587628,0.3333333333333333,0.2227805695142378,0.8517248335686908,0.5634397146663922,0.11567266725274303,0.9295355356065713,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False
0.30000000000000004,0.20000000000000007,0.004123711340206185,0.6666666666666667,0.6381909547738693,0.01513011902360295,0.0,0.6336242018459798,0.8997865988108333,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
0.925,0.20000000000000007,0.6412371134020619,0.0,0.4355108877721943,0.2152511599757918,0.4093445007838872,0.4393447141431366,0.9018144169991027,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False
0.5,0.8000000000000002,0.3608247422680413,0.6666666666666667,0.8542713567839195,0.14867863627193867,0.965613883581144,0.512187066570023,0.8757414550818376,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
0.875,0.0,0.4639175257731959,0.3333333333333333,0.12897822445561136,0.6612870687916078,0.9659387377498704,0.1411412738642628,0.6162960447280782,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0.625,0.6,0.6886597938144331,0.6666666666666667,0.2797319932998325,0.24490619326205365,0.8641309209380282,0.4137190079988171,0.68534450859434,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False
0.75,0.4,0.9195876288659794,0.3333333333333333,0.02512562814070357,0.9860802904982852,0.03926969016445153,0.4729511569114955,0.059553631621899694,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False
0.55,1.0,0.7051546391752577,0.3333333333333333,0.8391959798994972,0.8127899939479525,0.2455594856408404,0.826012066529844,0.03762602582103697,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True
0.2250000000000001,0.20000000000000007,0.7793814432989691,1.0,0.5879396984924623,0.5555779705467015,0.4529671022940892,0.22946777410453265,0.16470060472118447,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True
